324-02220	2021/08/25	1
324-02220	2021/08/27	1
324-02220	2021/08/28	1
324-02220	2021/08/30	1
324-02220	2021/08/31	3
324-02220	2021/09/01	3
324-02220	2021/09/02	1
324-02220	2021/09/05	1
324-02220	2021/09/07	4
324-02220	2021/09/08	1
324-02220	2021/09/09	1
324-02220	2021/09/10	1
324-02220	2021/09/14	1
324-02220	2021/09/16	1
324-02220	2021/09/17	2
324-02220	2021/09/22	2
324-02220	2021/09/23	1
324-02220	2021/09/27	2
324-02220	2021/09/28	2
324-02220	2021/09/29	1
324-02220	2021/10/01	1
324-02220	2021/10/05	2
324-02220	2021/10/06	1
324-02220	2021/10/08	1
324-02220	2021/10/09	1
324-02220	2021/10/11	1
324-02220	2021/10/12	1
324-02220	2021/10/13	1
324-02220	2021/10/14	1
324-02220	2021/10/15	1
324-02220	2021/10/16	1
324-02220	2021/10/18	1
324-02220	2021/10/19	3
324-02220	2021/10/20	2
324-02220	2021/10/22	1
324-02220	2021/10/27	1
324-02220	2021/10/28	1
324-02220	2021/10/30	1
324-02220	2021/11/08	2
324-02220	2021/11/09	2
324-02220	2021/11/15	2
324-02220	2021/11/17	3
324-02220	2021/11/20	1
324-02220	2021/11/22	2
324-02220	2021/11/23	1
324-02220	2021/11/27	1
324-02220	2021/11/29	2
324-02220	2021/11/30	3
324-02220	2021/12/01	1
324-02220	2021/12/03	1
324-02220	2021/12/04	2
324-02220	2021/12/06	2
324-02220	2021/12/10	2
324-02220	2021/12/11	1
324-02220	2021/12/14	4
324-02220	2021/12/17	2
324-02220	2021/12/18	1
324-02220	2021/12/21	1
324-02220	2021/12/22	3
324-02220	2021/12/23	1
324-02220	2021/12/24	1
324-02220	2021/12/30	1
324-02220	2021/12/31	2
324-02220	2022/01/03	3
324-02220	2022/01/04	3
324-02220	2022/01/06	3
324-02220	2022/01/07	1
324-02220	2022/01/08	3
324-02220	2022/01/11	2
324-02220	2022/01/13	7
324-02220	2022/01/14	2
324-02220	2022/01/15	1
324-02220	2022/01/19	1
324-02220	2022/01/21	2
324-02220	2022/01/24	2
324-02220	2022/01/25	3
324-02220	2022/01/26	1
324-02220	2022/01/27	1
324-02220	2022/01/28	1
324-02220	2022/01/29	1
324-02220	2022/01/31	1
324-02220	2022/02/01	2
324-02220	2022/02/02	1
324-02220	2022/02/03	5
324-02220	2022/02/04	1
324-02220	2022/02/07	2
324-02220	2022/02/11	1
324-02220	2022/02/12	2
324-02220	2022/02/14	1
324-02220	2022/02/15	1
324-02220	2022/02/16	2
324-02220	2022/02/17	3
324-02220	2022/02/19	1
324-02220	2022/02/22	2
324-02220	2022/02/24	3
324-02220	2022/02/25	1
324-02220	2022/02/26	1
324-02220	2022/02/28	2
324-02220	2022/03/01	1
324-02220	2022/03/03	4
324-02220	2022/03/04	1
324-02220	2022/03/05	1
324-02220	2022/03/07	2
324-02220	2022/03/08	2
324-02220	2022/03/09	2
324-02220	2022/03/10	1
324-02220	2022/03/12	2
324-02220	2022/03/14	3
324-02220	2022/03/15	1
324-02220	2022/03/16	2
324-02220	2022/03/17	1
324-02220	2022/03/18	1
324-02220	2022/03/21	2
324-02220	2022/03/23	2
324-02220	2022/03/26	1
324-02220	2022/03/28	1
324-02220	2022/03/29	2
324-02220	2022/03/30	3
324-02220	2022/03/31	3
324-02220	2022/04/01	2
324-02220	2022/04/02	1
324-02220	2022/04/04	1
324-02220	2022/04/05	3
324-02220	2022/04/06	2
324-02220	2022/04/07	1
324-02220	2022/04/08	1
324-02220	2022/04/09	3
324-02220	2022/04/11	2
324-02220	2022/04/13	4
324-02220	2022/04/14	6
324-02220	2022/04/15	3
324-02220	2022/04/16	2
324-02220	2022/04/19	2
324-02220	2022/04/20	4
324-02220	2022/04/21	3
324-02220	2022/04/22	2
324-02220	2022/04/23	3
324-02220	2022/04/25	4
324-02220	2022/04/26	4
324-02220	2022/04/27	3
324-02220	2022/04/30	2
324-02220	2022/05/02	2
324-02220	2022/05/03	4
324-02220	2022/05/06	1
324-02220	2022/05/07	1
324-02220	2022/05/09	2
324-02220	2022/05/11	4
324-02220	2022/05/12	2
324-02220	2022/05/14	1
324-02220	2022/05/17	1
324-02220	2022/05/19	1
324-02220	2022/05/21	3
324-02220	2022/05/23	2
324-02220	2022/05/26	3
324-02220	2022/05/27	1
324-02220	2022/05/28	1
324-02220	2022/05/31	1
324-02220	2022/06/01	2
324-02220	2022/06/02	1
324-02220	2022/06/04	1
324-02220	2022/06/06	1
324-02220	2022/06/07	3
324-02220	2022/06/08	4
324-02220	2022/06/09	4
324-02220	2022/06/10	3
324-02220	2022/06/13	3
324-02220	2022/06/14	5
324-02220	2022/06/15	2
324-02220	2022/06/16	2
324-02220	2022/06/17	1
324-02220	2022/06/20	2
324-02220	2022/06/21	3
324-02220	2022/06/23	2
324-02220	2022/06/24	5
324-02230	2017/01/02	1
324-02230	2017/01/04	3
324-02230	2017/01/05	2
324-02230	2017/01/06	4
324-02230	2017/01/07	3
324-02230	2017/01/09	1
324-02230	2017/01/10	2
324-02230	2017/01/12	2
324-02230	2017/01/13	7
324-02230	2017/01/14	3
324-02230	2017/01/17	1
324-02230	2017/01/18	1
324-02230	2017/01/19	3
324-02230	2017/01/20	3
324-02230	2017/01/21	3
324-02230	2017/01/23	3
324-02230	2017/01/24	1
324-02230	2017/01/26	4
324-02230	2017/01/28	1
324-02230	2017/01/30	1
324-02230	2017/01/31	2
324-02230	2017/02/01	1
324-02230	2017/02/02	4
324-02230	2017/02/04	3
324-02230	2017/02/06	3
324-02230	2017/02/07	1
324-02230	2017/02/08	4
324-02230	2017/02/09	4
324-02230	2017/02/10	3
324-02230	2017/02/11	1
324-02230	2017/02/13	1
324-02230	2017/02/14	2
324-02230	2017/02/15	3
324-02230	2017/02/16	2
324-02230	2017/02/17	5
324-02230	2017/02/18	6
324-02230	2017/02/20	2
324-02230	2017/02/21	4
324-02230	2017/02/22	6
324-02230	2017/02/23	7
324-02230	2017/02/24	1
324-02230	2017/02/25	3
324-02230	2017/02/27	6
324-02230	2017/02/28	1
324-02230	2017/03/03	3
324-02230	2017/03/04	1
324-02230	2017/03/06	2
324-02230	2017/03/08	6
324-02230	2017/03/09	5
324-02230	2017/03/11	1
324-02230	2017/03/13	2
324-02230	2017/03/15	3
324-02230	2017/03/16	3
324-02230	2017/03/18	2
324-02230	2017/03/20	4
324-02230	2017/03/21	8
324-02230	2017/03/22	3
324-02230	2017/03/23	7
324-02230	2017/03/24	4
324-02230	2017/03/25	7
324-02230	2017/03/28	4
324-02230	2017/03/29	2
324-02230	2017/03/30	2
324-02230	2017/03/31	6
324-02230	2017/04/01	2
324-02230	2017/04/03	2
324-02230	2017/04/04	5
324-02230	2017/04/05	2
324-02230	2017/04/06	3
324-02230	2017/04/07	3
324-02230	2017/04/08	3
324-02230	2017/04/10	1
324-02230	2017/04/11	3
324-02230	2017/04/12	2
324-02230	2017/04/13	2
324-02230	2017/04/14	4
324-02230	2017/04/15	1
324-02230	2017/04/17	1
324-02230	2017/04/18	2
324-02230	2017/04/19	1
324-02230	2017/04/20	3
324-02230	2017/04/21	1
324-02230	2017/04/24	1
324-02230	2017/04/26	1
324-02230	2017/04/27	1
324-02230	2017/04/28	1
324-02230	2017/05/01	3
324-02230	2017/05/02	3
324-02230	2017/05/03	1
324-02230	2017/05/04	7
324-02230	2017/05/05	3
324-02230	2017/05/08	3
324-02230	2017/05/10	3
324-02230	2017/05/11	2
324-02230	2017/05/12	4
324-02230	2017/05/13	3
324-02230	2017/05/19	1
324-02230	2017/05/20	1
324-02230	2017/05/22	4
324-02230	2017/05/23	1
324-02230	2017/05/24	2
324-02230	2017/05/25	1
324-02230	2017/05/26	2
324-02230	2017/05/27	2
324-02230	2017/05/29	1
324-02230	2017/05/30	2
324-02230	2017/05/31	5
324-02230	2017/06/01	5
324-02230	2017/06/07	2
324-02230	2017/06/08	2
324-02230	2017/06/09	2
324-02230	2017/06/10	1
324-02230	2017/06/12	2
324-02230	2017/06/14	1
324-02230	2017/06/15	1
324-02230	2017/06/16	2
324-02230	2017/06/19	2
324-02230	2017/06/20	1
324-02230	2017/06/21	3
324-02230	2017/06/22	1
324-02230	2017/06/23	4
324-02230	2017/06/24	8
324-02230	2017/06/26	3
324-02230	2017/06/27	1
324-02230	2017/06/29	5
324-02230	2017/06/30	1
324-02230	2017/07/01	1
324-02230	2017/07/06	5
324-02230	2017/07/07	1
324-02230	2017/07/08	2
324-02230	2017/07/10	4
324-02230	2017/07/11	2
324-02230	2017/07/12	3
324-02230	2017/07/13	4
324-02230	2017/07/14	2
324-02230	2017/07/15	5
324-02230	2017/07/17	1
324-02230	2017/07/18	1
324-02230	2017/07/19	2
324-02230	2017/07/20	2
324-02230	2017/07/21	1
324-02230	2017/07/22	1
324-02230	2017/07/24	1
324-02230	2017/07/25	1
324-02230	2017/07/26	5
324-02230	2017/07/27	2
324-02230	2017/07/28	2
324-02230	2017/07/29	2
324-02230	2017/07/31	1
324-02230	2017/08/01	1
324-02230	2017/08/02	2
324-02230	2017/08/03	5
324-02230	2017/08/04	2
324-02230	2017/08/05	2
324-02230	2017/08/07	3
324-02230	2017/08/08	1
324-02230	2017/08/09	5
324-02230	2017/08/10	4
324-02230	2017/08/12	2
324-02230	2017/08/15	2
324-02230	2017/08/17	4
324-02230	2017/08/18	1
324-02230	2017/08/19	4
324-02230	2017/08/21	3
324-02230	2017/08/22	6
324-02230	2017/08/24	3
324-02230	2017/08/25	4
324-02230	2017/08/28	5
324-02230	2017/08/29	2
324-02230	2017/08/30	2
324-02230	2017/08/31	1
324-02230	2017/09/01	1
324-02230	2017/09/02	1
324-02230	2017/09/04	1
324-02230	2017/09/05	7
324-02230	2017/09/07	1
324-02230	2017/09/08	5
324-02230	2017/09/09	1
324-02230	2017/09/11	2
324-02230	2017/09/13	1
324-02230	2017/09/14	1
324-02230	2017/09/15	2
324-02230	2017/09/16	2
324-02230	2017/09/18	2
324-02230	2017/09/19	1
324-02230	2017/09/21	3
324-02230	2017/09/22	1
324-02230	2017/09/23	1
324-02230	2017/09/25	1
324-02230	2017/09/27	1
324-02230	2017/09/28	3
324-02230	2017/09/29	4
324-02230	2017/09/30	3
324-02230	2017/10/02	2
324-02230	2017/10/03	4
324-02230	2017/10/04	1
324-02230	2017/10/05	4
324-02230	2017/10/06	1
324-02230	2017/10/07	3
324-02230	2017/10/09	2
324-02230	2017/10/10	2
324-02230	2017/10/11	6
324-02230	2017/10/12	4
324-02230	2017/10/16	2
324-02230	2017/10/18	2
324-02230	2017/10/19	2
324-02230	2017/10/20	2
324-02230	2017/10/21	1
324-02230	2017/10/23	1
324-02230	2017/10/24	2
324-02230	2017/10/25	4
324-02230	2017/10/26	2
324-02230	2017/10/27	3
324-02230	2017/10/28	7
324-02230	2017/10/30	9
324-02230	2017/10/31	2
324-02230	2017/11/01	2
324-02230	2017/11/02	3
324-02230	2017/11/03	2
324-02230	2017/11/04	4
324-02230	2017/11/06	5
324-02230	2017/11/07	7
324-02230	2017/11/08	5
324-02230	2017/11/09	5
324-02230	2017/11/10	4
324-02230	2017/11/13	6
324-02230	2017/11/14	5
324-02230	2017/11/15	3
324-02230	2017/11/16	4
324-02230	2017/11/17	2
324-02230	2017/11/18	1
324-02230	2017/12/08	6
324-02230	2017/12/11	5
324-02230	2017/12/12	3
324-02230	2017/12/13	1
324-02230	2017/12/14	1
324-02230	2017/12/18	1
324-02230	2017/12/19	2
324-02230	2017/12/21	3
324-02230	2017/12/28	1
324-02230	2017/12/29	3
324-02230	2018/01/02	6
324-02230	2018/01/03	1
324-02230	2018/01/04	3
324-02230	2018/01/05	2
324-02230	2018/01/08	2
324-02230	2018/01/12	1
324-02230	2018/01/15	2
324-02230	2018/01/16	5
324-02230	2018/01/17	5
324-02230	2018/01/18	3
324-02230	2018/01/19	2
324-02230	2018/01/20	2
324-02230	2018/01/22	5
324-02230	2018/01/23	2
324-02230	2018/01/24	3
324-02230	2018/01/25	1
324-02230	2018/01/26	1
324-02230	2018/01/27	3
324-02230	2018/01/29	6
324-02230	2018/01/30	2
324-02230	2018/01/31	1
324-02230	2018/02/01	2
324-02230	2018/02/02	4
324-02230	2018/02/03	1
324-02230	2018/02/05	3
324-02230	2018/02/06	4
324-02230	2018/02/07	6
324-02230	2018/02/08	3
324-02230	2018/02/09	2
324-02230	2018/02/10	1
324-02230	2018/02/12	7
324-02230	2018/02/13	1
324-02230	2018/02/14	2
324-02230	2018/02/15	1
324-02230	2018/02/16	1
324-02230	2018/02/17	3
324-02230	2018/02/19	3
324-02230	2018/02/20	4
324-02230	2018/02/21	7
324-02230	2018/02/22	5
324-02230	2018/02/23	5
324-02230	2018/02/26	3
324-02230	2018/02/27	2
324-02230	2018/02/28	3
324-02230	2018/03/01	2
324-02230	2018/03/02	7
324-02230	2018/03/03	3
324-02230	2018/03/05	3
324-02230	2018/03/06	4
324-02230	2018/03/07	1
324-02230	2018/03/08	1
324-02230	2018/03/09	4
324-02230	2018/03/10	2
324-02230	2018/03/12	3
324-02230	2018/03/13	3
324-02230	2018/03/14	3
324-02230	2018/03/15	2
324-02230	2018/03/16	1
324-02230	2018/03/19	2
324-02230	2018/03/21	6
324-02230	2018/03/22	8
324-02230	2018/03/23	10
324-02230	2018/03/26	5
324-02230	2018/03/27	1
324-02230	2018/03/28	3
324-02230	2018/03/29	2
324-02230	2018/03/30	3
324-02230	2018/03/31	1
324-02230	2018/04/02	3
324-02230	2018/04/04	5
324-02230	2018/04/05	2
324-02230	2018/04/06	1
324-02230	2018/04/09	2
324-02230	2018/04/10	2
324-02230	2018/04/12	5
324-02230	2018/04/13	2
324-02230	2018/04/14	1
324-02230	2018/04/16	1
324-02230	2018/04/17	6
324-02230	2018/04/18	6
324-02230	2018/04/19	2
324-02230	2018/04/20	4
324-02230	2018/04/21	1
324-02230	2018/04/23	2
324-02230	2018/04/24	3
324-02230	2018/04/25	3
324-02230	2018/04/27	5
324-02230	2018/04/28	4
324-02230	2018/04/30	3
324-02230	2018/05/01	3
324-02230	2018/05/02	3
324-02230	2018/05/03	2
324-02230	2018/05/04	2
324-02230	2018/05/05	1
324-02230	2018/05/07	5
324-02230	2018/05/08	3
324-02230	2018/05/09	2
324-02230	2018/05/10	1
324-02230	2018/05/11	2
324-02230	2018/05/12	7
324-02230	2018/05/14	6
324-02230	2018/05/15	1
324-02230	2018/05/16	4
324-02230	2018/05/17	6
324-02230	2018/05/18	2
324-02230	2018/05/21	1
324-02230	2018/05/22	2
324-02230	2018/05/23	3
324-02230	2018/05/24	4
324-02230	2018/05/25	2
324-02230	2018/05/26	1
324-02230	2018/05/28	1
324-02230	2018/05/29	1
324-02230	2018/05/30	2
324-02230	2018/05/31	2
324-02230	2018/06/01	2
324-02230	2018/06/02	1
324-02230	2018/06/04	3
324-02230	2018/06/05	3
324-02230	2018/06/06	5
324-02230	2018/06/07	4
324-02230	2018/06/08	3
324-02230	2018/06/09	4
324-02230	2018/06/11	3
324-02230	2018/06/12	3
324-02230	2018/06/13	2
324-02230	2018/06/14	1
324-02230	2018/06/16	7
324-02230	2018/06/18	3
324-02230	2018/06/19	2
324-02230	2018/06/20	6
324-02230	2018/06/21	3
324-02230	2018/06/22	6
324-02230	2018/06/23	6
324-02230	2018/06/25	6
324-02230	2018/06/26	2
324-02230	2018/06/27	1
324-02230	2018/06/28	4
324-02230	2018/06/29	1
324-02230	2018/06/30	2
324-02230	2018/07/02	1
324-02230	2018/07/03	2
324-02230	2018/07/05	3
324-02230	2018/07/06	1
324-02230	2018/07/11	1
324-02230	2018/07/12	1
324-02230	2018/07/13	3
324-02230	2018/07/14	5
324-02230	2018/07/16	4
324-02230	2018/07/17	1
324-02230	2018/07/19	1
324-02230	2018/07/20	1
324-02230	2018/07/21	2
324-02230	2018/07/23	6
324-02230	2018/07/25	6
324-02230	2018/07/27	2
324-02230	2018/07/28	3
324-02230	2018/07/30	10
324-02230	2018/08/01	2
324-02230	2018/08/02	2
324-02230	2018/08/03	2
324-02230	2018/08/04	4
324-02230	2018/08/06	3
324-02230	2018/08/11	3
324-02230	2018/08/13	3
324-02230	2018/08/18	3
324-02230	2018/08/20	1
324-02230	2018/08/23	2
324-02230	2018/08/24	2
324-02230	2018/08/25	4
324-02230	2018/08/27	1
324-02230	2018/08/28	2
324-02230	2018/08/29	1
324-02230	2018/08/31	1
324-02230	2018/09/01	1
324-02230	2018/09/03	1
324-02230	2018/09/06	12
324-02230	2018/09/07	1
324-02230	2018/09/08	6
324-02230	2018/09/10	1
324-02230	2018/09/12	3
324-02230	2018/09/13	2
324-02230	2018/09/14	2
324-02230	2018/09/15	4
324-02230	2018/09/17	5
324-02230	2018/09/18	1
324-02230	2018/09/20	3
324-02230	2018/09/22	3
324-02230	2018/09/26	4
324-02230	2018/09/27	3
324-02230	2018/09/28	3
324-02230	2018/10/02	4
324-02230	2018/10/03	5
324-02230	2018/10/04	1
324-02230	2018/10/05	4
324-02230	2018/10/06	3
324-02230	2018/10/08	1
324-02230	2018/10/10	4
324-02230	2018/10/12	3
324-02230	2018/10/13	2
324-02230	2018/10/15	2
324-02230	2018/10/17	4
324-02230	2018/10/18	3
324-02230	2018/10/19	4
324-02230	2018/10/20	5
324-02230	2018/10/21	2
324-02230	2018/10/22	4
324-02230	2018/10/23	1
324-02230	2018/10/24	2
324-02230	2018/10/26	5
324-02230	2018/10/27	3
324-02230	2018/10/29	2
324-02230	2018/10/31	1
324-02230	2018/11/02	3
324-02230	2018/11/03	3
324-02230	2018/11/06	2
324-02230	2018/11/07	6
324-02230	2018/11/09	4
324-02230	2018/11/10	2
324-02230	2018/11/12	2
324-02230	2018/11/14	6
324-02230	2018/11/16	7
324-02230	2018/11/17	19
324-02230	2018/11/18	2
324-02230	2018/11/19	4
324-02230	2018/11/20	2
324-02230	2018/11/21	1
324-02230	2018/11/24	1
324-02230	2018/11/26	2
324-02230	2018/11/28	1
324-02230	2018/11/29	5
324-02230	2018/12/01	6
324-02230	2018/12/03	4
324-02230	2018/12/04	1
324-02230	2018/12/06	1
324-02230	2018/12/07	5
324-02230	2018/12/10	4
324-02230	2018/12/11	4
324-02230	2018/12/12	6
324-02230	2018/12/13	1
324-02230	2018/12/14	2
324-02230	2018/12/15	4
324-02230	2018/12/18	6
324-02230	2018/12/19	2
324-02230	2018/12/20	3
324-02230	2018/12/21	2
324-02230	2018/12/22	6
324-02230	2018/12/24	1
324-02230	2018/12/26	3
324-02230	2018/12/29	4
324-02230	2018/12/31	3
324-02230	2019/01/02	2
324-02230	2019/01/03	1
324-02230	2019/01/04	11
324-02230	2019/01/05	5
324-02230	2019/01/08	3
324-02230	2019/01/09	2
324-02230	2019/01/10	1
324-02230	2019/01/11	4
324-02230	2019/01/12	1
324-02230	2019/01/14	2
324-02230	2019/01/15	2
324-02230	2019/01/16	1
324-02230	2019/01/19	1
324-02230	2019/01/21	1
324-02230	2019/01/22	3
324-02230	2019/01/23	7
324-02230	2019/01/24	3
324-02230	2019/01/26	1
324-02230	2019/01/28	2
324-02230	2019/01/30	9
324-02230	2019/02/01	5
324-02230	2019/02/02	4
324-02230	2019/02/04	3
324-02230	2019/02/05	5
324-02230	2019/02/07	1
324-02230	2019/02/08	3
324-02230	2019/02/09	1
324-02230	2019/02/11	3
324-02230	2019/02/12	4
324-02230	2019/02/14	3
324-02230	2019/02/15	4
324-02230	2019/02/16	3
324-02230	2019/02/19	3
324-02230	2019/02/20	4
324-02230	2019/02/21	2
324-02230	2019/02/22	1
324-02230	2019/02/23	1
324-02230	2019/02/25	5
324-02230	2019/02/26	4
324-02230	2019/02/27	1
324-02230	2019/02/28	5
324-02230	2019/03/02	1
324-02230	2019/03/04	1
324-02230	2019/03/06	2
324-02230	2019/03/07	1
324-02230	2019/03/08	1
324-02230	2019/03/09	3
324-02230	2019/03/11	2
324-02230	2019/03/12	1
324-02230	2019/03/13	2
324-02230	2019/03/16	6
324-02230	2019/03/18	7
324-02230	2019/03/19	3
324-02230	2019/03/20	1
324-02230	2019/03/25	3
324-02230	2019/03/26	3
324-02230	2019/03/27	4
324-02230	2019/03/28	1
324-02230	2019/03/29	2
324-02230	2019/03/30	5
324-02230	2019/04/01	1
324-02230	2019/04/02	3
324-02230	2019/04/03	1
324-02230	2019/04/04	1
324-02230	2019/04/05	5
324-02230	2019/04/06	2
324-02230	2019/04/09	7
324-02230	2019/04/10	4
324-02230	2019/04/11	1
324-02230	2019/04/15	2
324-02230	2019/04/16	3
324-02230	2019/04/17	4
324-02230	2019/04/18	2
324-02230	2019/04/19	3
324-02230	2019/04/20	5
324-02230	2019/04/22	2
324-02230	2019/04/23	1
324-02230	2019/04/24	1
324-02230	2019/04/25	1
324-02230	2019/04/26	4
324-02230	2019/04/29	3
324-02230	2019/04/30	1
324-02230	2019/05/01	1
324-02230	2019/05/02	5
324-02230	2019/05/03	2
324-02230	2019/05/04	1
324-02230	2019/05/06	4
324-02230	2019/05/08	4
324-02230	2019/05/10	5
324-02230	2019/05/11	2
324-02230	2019/05/13	1
324-02230	2019/05/14	1
324-02230	2019/05/15	1
324-02230	2019/05/16	2
324-02230	2019/05/17	2
324-02230	2019/05/18	1
324-02230	2019/05/20	4
324-02230	2019/05/21	1
324-02230	2019/05/22	4
324-02230	2019/05/24	6
324-02230	2019/05/25	2
324-02230	2019/05/28	4
324-02230	2019/05/29	1
324-02230	2019/05/30	7
324-02230	2019/05/31	4
324-02230	2019/06/01	2
324-02230	2019/06/03	4
324-02230	2019/06/04	4
324-02230	2019/06/05	3
324-02230	2019/06/06	3
324-02230	2019/06/08	2
324-02230	2019/06/11	3
324-02230	2019/06/12	6
324-02230	2019/06/13	2
324-02230	2019/06/14	3
324-02230	2019/06/17	3
324-02230	2019/06/18	3
324-02230	2019/06/19	2
324-02230	2019/06/20	2
324-02230	2019/06/21	5
324-02230	2019/06/22	1
324-02230	2019/06/24	3
324-02230	2019/06/26	2
324-02230	2019/06/27	1
324-02230	2019/06/29	3
324-02230	2019/07/01	4
324-02230	2019/07/02	7
324-02230	2019/07/03	2
324-02230	2019/07/04	1
324-02230	2019/07/05	2
324-02230	2019/07/06	2
324-02230	2019/07/08	2
324-02230	2019/07/09	3
324-02230	2019/07/10	3
324-02230	2019/07/11	7
324-02230	2019/07/13	3
324-02230	2019/07/15	2
324-02230	2019/07/16	2
324-02230	2019/07/17	1
324-02230	2019/07/18	1
324-02230	2019/07/19	5
324-02230	2019/07/20	2
324-02230	2019/07/23	1
324-02230	2019/07/24	2
324-02230	2019/07/25	2
324-02230	2019/07/26	3
324-02230	2019/07/29	2
324-02230	2019/07/30	2
324-02230	2019/07/31	5
324-02230	2019/08/01	4
324-02230	2019/08/02	2
324-02230	2019/08/05	2
324-02230	2019/08/06	1
324-02230	2019/08/07	2
324-02230	2019/08/08	1
324-02230	2019/08/09	2
324-02230	2019/08/12	4
324-02230	2019/08/13	3
324-02230	2019/08/14	1
324-02230	2019/08/15	2
324-02230	2019/08/16	3
324-02230	2019/08/17	4
324-02230	2019/08/19	3
324-02230	2019/08/20	2
324-02230	2019/08/21	2
324-02230	2019/08/22	3
324-02230	2019/08/23	2
324-02230	2019/08/26	3
324-02230	2019/08/27	4
324-02230	2019/08/29	2
324-02230	2019/08/30	4
324-02230	2019/08/31	2
324-02230	2019/09/03	1
324-02230	2019/09/04	4
324-02230	2019/09/06	1
324-02230	2019/09/07	1
324-02230	2019/09/09	3
324-02230	2019/09/10	1
324-02230	2019/09/11	1
324-02230	2019/09/12	2
324-02230	2019/09/13	2
324-02230	2019/09/14	5
324-02230	2019/09/17	1
324-02230	2019/09/18	2
324-02230	2019/09/19	3
324-02230	2019/09/20	2
324-02230	2019/09/21	2
324-02230	2019/09/23	2
324-02230	2019/09/25	6
324-02230	2019/09/27	4
324-02230	2019/09/30	6
324-02230	2019/10/01	2
324-02230	2019/10/03	6
324-02230	2019/10/04	2
324-02230	2019/10/07	2
324-02230	2019/10/08	3
324-02230	2019/10/11	4
324-02230	2019/10/12	1
324-02230	2019/10/15	1
324-02230	2019/10/16	4
324-02230	2019/10/19	1
324-02230	2019/10/23	7
324-02230	2019/10/24	3
324-02230	2019/10/25	2
324-02230	2019/10/26	1
324-02230	2019/10/28	2
324-02230	2019/10/30	2
324-02230	2019/11/01	1
324-02230	2019/11/02	4
324-02230	2019/11/05	1
324-02230	2019/11/06	4
324-02230	2019/11/07	2
324-02230	2019/11/08	2
324-02230	2019/11/09	1
324-02230	2019/11/11	1
324-02230	2019/11/12	2
324-02230	2019/11/14	4
324-02230	2019/11/15	4
324-02230	2019/11/16	3
324-02230	2019/11/18	3
324-02230	2019/11/19	2
324-02230	2019/11/20	2
324-02230	2019/11/21	6
324-02230	2019/11/22	1
324-02230	2019/11/25	4
324-02230	2019/11/27	3
324-02230	2019/11/30	2
324-02230	2019/12/03	2
324-02230	2019/12/05	1
324-02230	2019/12/06	2
324-02230	2019/12/09	4
324-02230	2019/12/10	1
324-02230	2019/12/11	4
324-02230	2019/12/12	5
324-02230	2019/12/13	1
324-02230	2019/12/19	2
324-02230	2019/12/20	1
324-02230	2019/12/21	4
324-02230	2019/12/26	2
324-02230	2019/12/27	4
324-02230	2019/12/28	1
324-02230	2019/12/31	2
324-02230	2020/01/04	1
324-02230	2020/01/07	1
324-02230	2020/01/08	1
324-02230	2020/01/09	5
324-02230	2020/01/10	4
324-02230	2020/01/11	3
324-02230	2020/01/13	1
324-02230	2020/01/14	1
324-02230	2020/01/15	2
324-02230	2020/01/16	4
324-02230	2020/01/17	2
324-02230	2020/01/18	1
324-02230	2020/01/24	1
324-02230	2020/01/25	1
324-02230	2020/01/28	3
324-02230	2020/01/30	1
324-02230	2020/02/01	2
324-02230	2020/02/05	6
324-02230	2020/02/06	2
324-02230	2020/02/07	2
324-02230	2020/02/08	1
324-02230	2020/02/10	1
324-02230	2020/02/11	5
324-02230	2020/02/12	1
324-02230	2020/02/13	2
324-02230	2020/02/18	3
324-02230	2020/02/19	2
324-02230	2020/02/21	3
324-02230	2020/02/22	3
324-02230	2020/02/25	1
324-02230	2020/02/26	1
324-02230	2020/02/29	3
324-02230	2020/03/03	2
324-02230	2020/03/04	1
324-02230	2020/03/05	3
324-02230	2020/03/06	3
324-02230	2020/03/07	2
324-02230	2020/03/09	4
324-02230	2020/03/10	2
324-02230	2020/03/12	1
324-02230	2020/03/13	3
324-02230	2020/03/14	2
324-02230	2020/03/16	2
324-02230	2020/03/17	1
324-02230	2020/03/18	4
324-02230	2020/03/19	3
324-02230	2020/03/20	2
324-02230	2020/03/21	3
324-02230	2020/03/23	3
324-02230	2020/03/24	1
324-02230	2020/03/25	1
324-02230	2020/03/26	1
324-02230	2020/04/01	1
324-02230	2020/04/02	2
324-02230	2020/04/07	1
324-02230	2020/04/10	2
324-02230	2020/04/14	1
324-02230	2020/04/15	1
324-02230	2020/04/16	1
324-02230	2020/04/17	3
324-02230	2020/04/20	2
324-02230	2020/04/21	3
324-02230	2020/04/22	2
324-02230	2020/04/24	1
324-02230	2020/04/27	3
324-02230	2020/04/28	3
324-02230	2020/04/29	1
324-02230	2020/04/30	2
324-02230	2020/05/01	2
324-02230	2020/05/02	1
324-02230	2020/05/05	1
324-02230	2020/05/06	3
324-02230	2020/05/08	2
324-02230	2020/05/11	1
324-02230	2020/05/13	1
324-02230	2020/05/14	2
324-02230	2020/05/15	3
324-02230	2020/05/18	1
324-02230	2020/05/19	4
324-02230	2020/05/20	1
324-02230	2020/05/21	2
324-02230	2020/05/27	2
324-02230	2020/05/28	4
324-02230	2020/05/29	2
324-02230	2020/05/30	1
324-02230	2020/06/01	2
324-02230	2020/06/02	1
324-02230	2020/06/09	1
324-02230	2020/06/10	3
324-02230	2020/06/11	1
324-02230	2020/06/12	2
324-02230	2020/06/13	4
